#section	characterInfo									
//ResourceFileID (info)	ResourceTypeName	Size	Ride Type	ride	Die Bsr	Die Effect	DamageBone	DamagePos	BloodType	Dead Effect
//기획쪽에서 만든 캐릭터 ID	핸들문서(사운드)에 있는 캐릭터 ID			탈것에 대한 설정	죽을때 바뀔 BSR	죽을때 나올 효과	데미지가 나올 위치(본)	본으로부터의 포지션(위치)	피 타입	죽을 때 효과

//Character_China										
-	MSKILL_TK_DEATHKARA_CLON_ATTACK02	SHOT	1	FALSE	NOR|CRI|HWAN	MOB_BASE	0	0	0	0	1	0,0	AT_MOV_1TAR	MOV_STRAIGHT,0,200,200	0,0,0	false,0,0,0,0,false	res\mob\taklamakan\	deathkara_fishbone.bsr	Bip01 R Hand	0,0,0	none	0,8,0	none	0	none	none	none
-	MSKILL_TK_DEATHKARA_CLON_ATTACK02	SHOT	1	FALSE	NOR|CRI|HWAN	MOB_BASE	0	0	0	0	1	0,0	AT_MOV_1TAR	MOV_STRAIGHT,0,250,250	0,0,0	false,0,0,0,0,false	res\mob\taklamakan\	deathkara_fishbone.bsr	Bip01 L Hand	0,0,0	none	0,8,0	none	0	none	none	none
-	MSKILL_TK_DEATHKARA_CLON_ATTACK02	SHOT	1	FALSE	NOR|CRI|HWAN	MOB_BASE	0	0	0	0	1	0,0	AT_MOV_1TAR	MOV_STRAIGHT,0,150,150	0,0,0	false,0,0,0,0,false	res\mob\taklamakan\	deathkara_fishbone.bsr	Bip01 Ponytail21	0,0,0	none	0,9,0	none	0	none	none	none
-	MSKILL_TK_DEATHKARA_CLON_ATTACK02	SHOT	1	FALSE	NOR|CRI|HWAN	MOB_BASE	0	0	0	0	1	0,0	AT_MOV_1TAR	MOV_STRAIGHT,0,300,300	0,0,0	false,0,0,0,0,false	res\mob\taklamakan\	deathkara_fishbone.bsr	Bip01 Ponytail11	0,0,0	none	0,9,0	none	0	none	none	none
-	MSKILL_TK_DEATHKARA_CLON_ATTACK02	SHOT	1	FALSE	NOR|CRI|HWAN	MOB_BASE	0	0	0	0	1	0,0	AT_MOV_1TAR	MOV_STRAIGHT,0,200,200	0,0,0	false,0,0,0,0,false	res\mob\taklamakan\	deathkara_fishbone.bsr	Bip01 Ponytail1	0,0,0	none	0,10,0	none	0	none	none	none
-	MSKILL_TK_DEATHKARA_CLON_ATTACK02	SHOT	1	FALSE	NOR|CRI|HWAN	MOB_BASE	0	0	0	0	1	0,0	AT_MOV_1TAR	MOV_STRAIGHT,0,250,250	0,0,0	false,0,0,0,0,false	res\mob\taklamakan\	deathkara_fishbone.bsr	Bip01 Ponytail2	0,0,0	none	0,10,0	none	0	none	none	none
다크 카라 가시(나가는 곳에서 튀는거)	MSKILL_TK_DEATHKARA_CLON_ATTACK02	SHOT	1	FALSE	NOR|CRI|HWAN	MOB_BASE	0	0	0	0	1	0,0	AT_ONE_FOLLOW	MOV_NONE,0,0,0	0,0,0	false,0,0,0,0,false	monster\	skill_deathkara_ac2.efp	Bip01 L Forearm	0,0,0	none	0,0,0	none	0	none	none	none
-	MSKILL_TK_DEATHKARA_CLON_ATTACK02	SHOT	1	FALSE	NOR|CRI|HWAN	MOB_BASE	0	0	0	0	1	0,0	AT_ONE_FOLLOW	MOV_NONE,0,0,0	0,0,0	false,0,0,0,0,false	monster\	skill_deathkara_ac2.efp	Bip01 R Forearm	0,0,0	none	0,0,0	none	0	none	none	none
-	MSKILL_TK_DEATHKARA_CLON_ATTACK02	SHOT	1	FALSE	NOR|CRI|HWAN	MOB_BASE	0	0	0	0	1	0,0	AT_ONE_FOLLOW	MOV_NONE,0,0,0	0,0,0	false,0,0,0,0,false	monster\	skill_deathkara_ac2.efp	Bip01 R Hand	0,0,0	none	0,0,0	none	0	none	none	none
-	MSKILL_TK_DEATHKARA_CLON_ATTACK02	SHOT	1	FALSE	NOR|CRI|HWAN	MOB_BASE	0	0	0	0	1	0,0	AT_ONE_FOLLOW	MOV_NONE,0,0,0	0,0,0	false,0,0,0,0,false	monster\	skill_deathkara_ac2.efp	Bip01 L Hand	0,0,0	none	0,0,0	none	0	none	none	none
에딤무 이빨 공격	MSKILL_TK_EDIMMU_ATTACK01	SHOT	1	TRUE	NOR|CRI|HWAN	MOB_BASE	0	0	0	0	1	0,0	AT_ONE_FOLLOW	MOV_NONE,0,0,0	0,0,0	false,0,0,0,0,false	none	none	none	0,0,0	none	0,0,0	none	0	none	none	none
에딤무 모래 바람 발사	MSKILL_TK_EDIMMU_ATTACK03	SHOT	1	TRUE	NOR|CRI|HWAN	MOB_BASE	0	0	0	0	1	0,0	AT_ONE_FOLLOW	MOV_NONE,0,0,0	0,0,0	false,0,0,0,0,false	monster\	skill_edimmu_sandstorm_shot.efp	Bone09	0,0,0	none	0,10,0	none	0	none	none	none
데스 카라 몸통 공격	MSKILL_TK_DEATHKARA_ATTACK01	SHOT	1	TRUE	NOR|CRI|HWAN	MOB_BASE	0	0	0	0	1	0,0	AT_ONE_FOLLOW	MOV_NONE,0,0,0	0,0,0	false,0,0,0,0,false	none	none	none	0,0,0	none	0,0,0	none	0	none	none	none
데스 카라 모래먼지 뿜기	MSKILL_TK_DEATHKARA_ATTACK03	SHOT	1	TRUE	NOR|CRI|HWAN	MOB_BASE	0	0	0	0	1	0,0	AT_ONE_FOLLOW	MOV_NONE,0,0,0	0,0,0	false,0,0,0,0,false	monster\	skill_deathkara_sand_shot.efp	Bone03	0,0,0	none	0,10,0	none	0	none	none	none
데몬 아이 꼬리 공격	MSKILL_TK_DEVILEYE_CLON_ATTACK01	SHOT	1	TRUE	NOR|CRI|HWAN	MOB_BASE	0	0	0	0	1	0,0	AT_ONE_FOLLOW	MOV_NONE,0,0,0	0,0,0	false,0,0,0,0,false	none	none	none	0,0,0	none	0,0,0	none	0	none	none	none
데몬 아이 화염 분사	MSKILL_TK_DEVILEYE_CLON_ATTACK03	SHOT	1	FALSE	NOR|CRI|HWAN	MOB_BASE	0	0	0	0	1	0,0	AT_LOOP	MOV_NONE,0,0,0	0,0,0	false,0,0,0,0,false	monster\	skill_redeyeghost_fire_shot.efp	Bone09	0,0,0	none	0,0,0	none	0	none	none	none
-	MSKILL_TK_DEVILEYE_CLON_ATTACK03	SHOT	2	TRUE	NOR|CRI|HWAN	MOB_BASE	0	0	0	0	1	0,0	AT_ONE_FOLLOW	MOV_NONE,0,0,0	0,0,0	false,0,0,0,0,false	none	none	none	0,0,0	none	0,0,0	none	0	none	none	none
-	MSKILL_TK_DEVILEYE_CLON_ATTACK03	SHOT	3	TRUE	NOR|CRI|HWAN	MOB_BASE	0	0	0	0	1	0,0	AT_ONE_FOLLOW	MOV_NONE,0,0,0	0,0,0	false,0,0,0,0,false	none	none	none	0,0,0	none	0,0,0	none	0	none	none	none
-	MSKILL_TK_DEVILEYE_CLON_ATTACK03	SHOT	4	TRUE	NOR|CRI|HWAN	MOB_BASE	0	0	0	0	1	0,0	AT_ONE_FOLLOW	MOV_NONE,0,0,0	0,0,0	false,0,0,0,0,false	none	none	none	0,0,0	none	0,0,0	none	0	none	none	none
-	MSKILL_TK_DEVILEYE_CLON_ATTACK03	SHOT	5	TRUE	NOR|CRI|HWAN	MOB_BASE	1	0	0	1	1	0,0	AT_ONE_FOLLOW	MOV_NONE,0,0,0	0,0,0	false,0,0,0,0,false	none	none	none	0,0,0	none	0,0,0	none	0	none	none	none
데빌 아이 꼬리 공격	MSKILL_TK_DEVILEYE_ATTACK01	SHOT	1	TRUE	NOR|CRI|HWAN	MOB_BASE	0	0	0	0	1	0,0	AT_ONE_FOLLOW	MOV_NONE,0,0,0	0,0,0	false,0,0,0,0,false	none	none	none	0,0,0	none	0,0,0	none	0	none	none	none
데빌 아이 독 분사	MSKILL_TK_DEVILEYE_ATTACK02	SHOT	1	FALSE	NOR|CRI|HWAN	MOB_BASE	0	0	0	0	1	0,0	AT_LOOP	MOV_NONE,0,0,0	0,0,0	false,0,0,0,0,false	monster\	skill_redeyeghost_poison_shot.efp	Bone09	0,0,0	none	0,0,0	none	0	none	none	none
-	MSKILL_TK_DEVILEYE_ATTACK02	SHOT	2	TRUE	NOR|CRI|HWAN	MOB_BASE	0	0	0	0	1	0,0	AT_ONE_FOLLOW	MOV_NONE,0,0,0	0,0,0	false,0,0,0,0,false	none	none	none	0,0,0	none	0,0,0	none	0	none	none	none
-	MSKILL_TK_DEVILEYE_ATTACK02	SHOT	3	TRUE	NOR|CRI|HWAN	MOB_BASE	0	0	0	0	1	0,0	AT_ONE_FOLLOW	MOV_NONE,0,0,0	0,0,0	false,0,0,0,0,false	none	none	none	0,0,0	none	0,0,0	none	0	none	none	none
-	MSKILL_TK_DEVILEYE_ATTACK02	SHOT	4	TRUE	NOR|CRI|HWAN	MOB_BASE	0	0	0	0	1	0,0	AT_ONE_FOLLOW	MOV_NONE,0,0,0	0,0,0	false,0,0,0,0,false	none	none	none	0,0,0	none	0,0,0	none	0	none	none	none
-	MSKILL_TK_DEVILEYE_ATTACK02	SHOT	5	TRUE	NOR|CRI|HWAN	MOB_BASE	1	0	0	1	1	0,0	AT_ONE_FOLLOW	MOV_NONE,0,0,0	0,0,0	false,0,0,0,0,false	none	none	none	0,0,0	none	0,0,0	none	0	none	none	none
니야 솔져 창 찌르기	MSKILL_TK_BONESOLDIER_CLON_ATTACK01	SHOT	1	TRUE	NOR|CRI|HWAN	MOB_BASE	0	0	0	0	1	0,0	AT_ONE_FOLLOW	MOV_NONE,0,0,0	0,0,0	false,0,0,0,0,false	none	none	none	0,0,0	none	0,0,0	none	0	none	none	none
니야 솔져 창 휘두르기	MSKILL_TK_BONESOLDIER_CLON_ATTACK02	SHOT	1	TRUE	NOR|CRI|HWAN	MOB_BASE	0	0	0	0	1	0,0	AT_DMG_POS	MOV_NONE,0,0,0	0,0,0	false,0,0,0,0,false	hiteffect\	hit_1_cut_critical.efp	none	0,10,-10	none	0,0,0	none	0	SCT_RUT,135	none	none
-	MSKILL_TK_BONESOLDIER_CLON_ATTACK02	SHOT	2	TRUE	NOR|CRI|HWAN	MOB_BASE	0	0	0	0	1	0,0	AT_DMG_POS	MOV_NONE,0,0,0	0,0,0	false,0,0,0,0,false	hiteffect\	hit_1_cut_critical.efp	none	0,10,-10	none	0,0,0	none	0	SCT_RUT,45	none	none
니야 헌터 활 쏘기	MSKILL_TK_BONEHUNTER_ATTACK01	SHOT	1	TRUE	NOR|CRI|HWAN	MOB_BASE	1	0	0	0	1	0,0	AT_MOV_1TAR	MOV_STRAIGHT,0,450,450	0,0,0	false,0,0,0,0,false	res\mob\taklamakan\	bonehunter_arrow.bsr	Bip01 R Hand	0,0,0	none	0,10,0	none	0	SCT_ARROW	none	none
//	SKILL_CH_BOW_BASE_01	SHOT	1	TRUE	NOR|CRI|HWAN	none	1	0	0	0	1	0,0	AT_MOV_1TAR	MOV_UPR,0,450,450	0,0,0	false,0,0,0,0,false	res\item\china\weapon\	cha_arrow_normal.bsr	Bip01 R HandMid	0,0,0	none	0,10,0	none	0	SCT_ARROW	none	none
니야 헌터 독 묻힌 활 쏘기	MSKILL_TK_BONEHUNTER_ATTACK03	SHOT	1	TRUE	NOR|CRI|HWAN	MOB_BASE	1	0	0	0	1	0,0	AT_MOV_1TAR	MOV_STRAIGHT,0,450,450	0,0,0	false,0,0,0,0,false	res\mob\taklamakan\	bonehunter_arrow.bsr	Bip01 R Hand	0,0,0	none	0,10,0	none	0	SCT_ARROW	none	none
니야 가드 창 찌르기	MSKILL_TK_BONESOLDIER_ATTACK01	SHOT	1	TRUE	NOR|CRI|HWAN	MOB_BASE	0	0	0	0	1	0,0	AT_ONE_FOLLOW	MOV_NONE,0,0,0	0,0,0	false,0,0,0,0,false	none	none	none	0,0,0	none	0,0,0	none	0	SCT_ARROW	none	none	
니야 가드 스턴 공격	MSKILL_TK_BONESOLDIER_ATTACK03	SHOT	1	TRUE	NOR|CRI|HWAN	MOB_BASE	0	0	0	0	1	0,0	AT_DMG_POS	MOV_NONE,0,0,0	0,0,0	false,0,0,0,0,false	hiteffect\	hit_1_cut_critical.efp	none	0,10,-10	none	0,0,0	none	0	SCT_RUT,0	none	none	
니야 스나이퍼 활 쏘기	MSKILL_TK_BONEHUNTER_CLON_ATTACK01	SHOT	1	TRUE	NOR|CRI|HWAN	MOB_BASE	1	0	0	0	1	0,0	AT_MOV_1TAR	MOV_STRAIGHT,0,450,450	0,0,0	false,0,0,0,0,false	res\mob\taklamakan\	bonehunter_arrow.bsr	Bip01 R Hand	0,0,0	none	0,10,0	none	0	SCT_ARROW	none	none	
니야 스나이퍼 강력한 활 쏘기	MSKILL_TK_BONEHUNTER_CLON_ATTACK02	SHOT	1	TRUE	NOR|CRI|HWAN	MOB_BASE	1	0	0	0	1	0,0	AT_MOV_1TAR	MOV_STRAIGHT,0,450,450	0,0,0	false,0,0,0,0,false	res\mob\taklamakan\	bonehunter_arrow.bsr	Bip01 R Hand	0,0,0	none	0,10,0	none	0	SCT_ARROW	none	none	
니야 메이지 전기 마법	MSKILL_TK_BONEMAGE_CLON_ATTACK01	SHOT	1	TRUE	NOR|CRI|HWAN	MOB_BASE	0	0	0	0	1	0,0	AT_MOV_1TAR	MOV_STRAIGHT,0,300,300	0,0,0	false,0,0,0,0,false	monster\	skill_bonemage_lightning_shot.efp	Bip01 R Hand	0,0,0	none	0,10,0	none	0	none	none	none	
-	MSKILL_TK_BONEMAGE_CLON_ATTACK01	SHOT	1	FALSE	NOR|CRI|HWAN	MOB_BASE	0	0	0	0	1	0,0	AT_MOV_1TAR	MOV_STRAIGHT,0,300,300	0,0,0	false,0,0,0,0,false	monster\	skill_bonemage_lightning_shot.efp	Bip01 L Hand	0,0,0	none	0,10,0	none	0	none	none	none	
니야 메이지 벼락 공격	MSKILL_TK_BONEMAGE_CLON_ATTACK02	READY	0	FALSE	none	MOB_BASE	1	0	0	0	1	0,0	AT_LOOP	MOV_NONE,0,0,0	0,0,0	false,0,0,0,0,false	none	none	none	0,0,0	none	0,0,0	none	0	none	none	none	
-	MSKILL_TK_BONEMAGE_CLON_ATTACK02	READY	0	FALSE	none	MOB_BASE	1	0	0	0	1	0,0	AT_LOOP	MOV_NONE,0,0,0	0,0,0	false,0,0,0,0,false	none	none	none	0,0,0	none	0,0,0	none	0	none	none	none	
-	MSKILL_TK_BONEMAGE_CLON_ATTACK02	WAIT	0	FALSE	none	MOB_BASE	1	0	0	0	1	0,0	AT_ONE_FOLLOW	MOV_NONE,0,0,0	0,0,0	false,0,0,0,0,false	none	none	none	0,0,3	none	0,0,0	none	0	none	none	none	
-	MSKILL_TK_BONEMAGE_CLON_ATTACK02	WAIT	0	FALSE	none	MOB_BASE	1	0	0	0	1	500,500	AT_LOOP	MOV_NONE,0,0,0	0,0,0	false,0,0,0,0,false	none	none	none	0,0,0	none	0,0,0	none	0	none	none	none	
샷 시작 ~	MSKILL_TK_BONEMAGE_CLON_ATTACK02	SHOT	0	FALSE	none	MOB_BASE	0	0	0	1	1	0,0	AT_ONE_FOLLOW	MOV_NONE,0,0,0	0,0,0	false,0,0,0,0,false	none	none	none	0,0,0	none	0,0,0	none	0	none	none	none	
샷 연출 시작 ~ (잔번개)	MSKILL_TK_BONEMAGE_CLON_ATTACK02	SHOT	1	TRUE	NOR|CRI|HWAN	MOB_BASE	0	0	0	0	1	200,0	AT_TARGET	MOV_NONE,120,0,0	0,0,0	false,0,0,0,0,false	monster\	skill_bonemage_thunder_shot_a.efp	none	0,0,0	none	0,0,0	none	0	SCT_SHAKECAM0	skill\csk_light_gigong_hit.wav	none	
(잔번개)	MSKILL_TK_BONEMAGE_CLON_ATTACK02	SHOT	1	FALSE	NOR|CRI|HWAN	MOB_BASE	0	0	0	0	1	200,0	AT_TARGET	MOV_NONE,0,0,0	0,0,0	false,0,0,0,0,false	monster\	skill_bonemage_thunder_shot_a.efp	none	-3,0,7	none	-3,0,7	none	0	none	skill\csk_light_Bolt_Hit.wav	none	
(잔번개)	MSKILL_TK_BONEMAGE_CLON_ATTACK02	SHOT	1	FALSE	NOR|CRI|HWAN	MOB_BASE	0	0	0	0	1	200,0	AT_TARGET	MOV_NONE,600,0,0	0,0,0	false,0,0,0,0,false	monster\	skill_bonemage_thunder_shot_a.efp	none	-7,0,6	none	-7,0,6	none	0	SCT_SHAKECAM0	skill\csk_light_gigong_hit.wav	none	
(잔번개)	MSKILL_TK_BONEMAGE_CLON_ATTACK02	SHOT	1	FALSE	NOR|CRI|HWAN	MOB_BASE	0	0	0	0	1	200,0	AT_TARGET	MOV_NONE,920,0,0	0,0,0	false,0,0,0,0,false	monster\	skill_bonemage_thunder_shot_a.efp	none	14,0,-3	none	14,0,-3	none	0	none	skill\csk_light_Bolt_Hit.wav	none	
쎈번개	MSKILL_TK_BONEMAGE_CLON_ATTACK02	SHOT	1	FALSE	NOR|CRI|HWAN	MOB_BASE	0	0	0	0	1	300,0	AT_TARGET	MOV_NONE,768,0,0	0,0,0	false,0,0,0,0,false	monster\	skill_bonemage_thunder_shot_b.efp	none	2,0,-3	none	2,0,-3	none	0	SCT_SHAKECAM1	none	none	
쎈번개	MSKILL_TK_BONEMAGE_CLON_ATTACK02	SHOT	1	FALSE	NOR|CRI|HWAN	MOB_BASE	0	0	0	0	1	300,0	AT_TARGET	MOV_NONE,500,0,0	0,0,0	false,0,0,0,0,false	monster\	skill_bonemage_thunder_shot_b.efp	none	8,0,11	none	8,0,11	none	0	SCT_SHAKECAM1	skill\csk_light_gigong_hit.wav	none	
쎈번개	MSKILL_TK_BONEMAGE_CLON_ATTACK02	SHOT	1	FALSE	NOR|CRI|HWAN	MOB_BASE	0	0	0	0	1	300,0	AT_TARGET	MOV_NONE,710,0,0	0,0,0	false,0,0,0,0,false	monster\	skill_bonemage_thunder_shot_b.efp	none	-8,0,13	none	-8,0,13	none	0	none	skill\csk_light_Bolt_Hit.wav	none	
쎈번개	MSKILL_TK_BONEMAGE_CLON_ATTACK02	SHOT	1	FALSE	NOR|CRI|HWAN	MOB_BASE	0	0	0	0	1	300,0	AT_TARGET	MOV_NONE,400,0,0	0,0,0	false,0,0,0,0,false	monster\	skill_bonemage_thunder_shot_b.efp	none	-14,0,-2	none	-14,0,-2	none	0	SCT_SHAKECAM1	skill\csk_light_gigong_hit.wav	none	
쎈번개	MSKILL_TK_BONEMAGE_CLON_ATTACK02	SHOT	1	FALSE	NOR|CRI|HWAN	MOB_BASE	0	0	0	0	1	300,0	AT_TARGET	MOV_NONE,10,0,0	0,0,0	false,0,0,0,0,false	monster\	skill_bonemage_thunder_shot_b.efp	none	5,0,-9	none	5,0,-9	none	0	none	skill\csk_light_Bolt_Hit.wav	none	
쎈번개	MSKILL_TK_BONEMAGE_CLON_ATTACK02	SHOT	1	FALSE	NOR|CRI|HWAN	MOB_BASE	0	0	0	0	1	300,0	AT_TARGET	MOV_NONE,120,0,0	0,0,0	false,0,0,0,0,false	monster\	skill_bonemage_thunder_shot_b.efp	none	7,0,2	none	7,0,2	none	0	SCT_SHAKECAM1	none	none	
쎈번개	MSKILL_TK_BONEMAGE_CLON_ATTACK02	SHOT	1	FALSE	NOR|CRI|HWAN	MOB_BASE	0	0	0	0	1	500,0	AT_TARGET	MOV_STRAIGHT,300,0,0	0,0,0	false,0,0,0,0,false	monster\	skill_bonemage_thunder_shot_b.efp	none	0,0,-13	none	0,0,-13	none	0	SCT_SHAKECAM1	skill\csk_light_gigong_hit.wav	none	
쎈번개	MSKILL_TK_BONEMAGE_CLON_ATTACK02	SHOT	1	FALSE	NOR|CRI|HWAN	MOB_BASE	0	0	0	0	1	500,0	AT_TARGET	MOV_STRAIGHT,50,0,0	0,0,0	false,0,0,0,0,false	monster\	skill_bonemage_thunder_shot_b.efp	none	-16,0,-2	none	-16,0,-2	none	0	none	skill\csk_light_Bolt_Hit.wav	none	
니야 로열가드 검 내려치기	MSKILL_TK_BONEGENERAL_CLON_ATTACK01	SHOT	1	TRUE	NOR|CRI|HWAN	MOB_BASE	0	0	0	0	1	0,0	AT_DMG_POS	MOV_NONE,0,0,0	0,0,0	false,0,0,0,0,false	hiteffect\	hit_1_cut_critical.efp	none	0,10,-10	none	0,0,0	none	0	SCT_RUT,195	none	none	
니야 로열가드 검기 공격	MSKILL_TK_BONEGENERAL_CLON_ATTACK03	SHOT	1	TRUE	NOR|CRI|HWAN	MOB_BASE	0	0	0	0	1	0,0	AT_MOV_SPLASH	MOV_STRAIGHT,0,400,400	100,0,0	false,0,0,0,0,false	monster\	skill_bonegeneral_swordforce_shot.efp	Bip01 R Hand	0,0,0	none	0,10,0	none	450	none	none	none	
-	MSKILL_TK_BONEGENERAL_CLON_ATTACK03	SHOT	1	FALSE	none	MOB_BASE	0	0	0	0	1	0,-1	AT_MOV_1TAR	MOV_STRAIGHT,0,400,400	0,0,0	false,0,0,0,0,false	monster\	skill_bonegeneral_swordforce_dust.efp	none	5,0,5	none	0,12,0	none	0	none	none	none	
니야 샤먼 전기 마법	MSKILL_TK_BONEMAGE_ATTACK01	SHOT	1	TRUE	NOR|CRI|HWAN	MOB_BASE	0	0	0	0	1	0,0	AT_MOV_1TAR	MOV_STRAIGHT,0,300,300	0,0,0	false,0,0,0,0,false	monster\	skill_bonemage_lightning_shot.efp	Bip01 R Hand	0,0,0	none	0,10,0	none	0	none	none	none	
-	MSKILL_TK_BONEMAGE_ATTACK01	SHOT	1	FALSE	NOR|CRI|HWAN	MOB_BASE	0	0	0	0	1	0,0	AT_MOV_1TAR	MOV_STRAIGHT,0,300,300	0,0,0	false,0,0,0,0,false	monster\	skill_bonemage_lightning_shot.efp	Bip01 L Hand	0,0,0	none	0,10,0	none	0	none	none	none	
-	MSKILL_TK_BONEMAGE_ATTACK01	SHOT	1	FALSE	NOR|CRI|HWAN	MOB_BASE	0	0	0	0	1	0,0	AT_MOV_1TAR	MOV_STRAIGHT,0,300,300	0,0,0	false,0,0,0,0,false	monster\	skill_bonemage_lightning_shot.efp	Bip01 R Hand	0,0,0	none	0,10,0	none	0	none	none	none	
-	MSKILL_TK_BONEMAGE_ATTACK01	SHOT	1	FALSE	NOR|CRI|HWAN	MOB_BASE	0	0	0	0	1	0,0	AT_MOV_1TAR	MOV_STRAIGHT,0,300,300	0,0,0	false,0,0,0,0,false	monster\	skill_bonemage_lightning_shot.efp	Bip01 L Hand	0,0,0	none	0,10,0	none	0	none	none	none	
니야 샤먼 전이 전기 마법	MSKILL_TK_BONEMAGE_ATTACK03	SHOT	1	TRUE	none	MOB_BASE	0	0	0	0	1	0,0	AT_MOV_SPLASH	MOV_STRAIGHT,0,300,300	0,0,0	false,0,0,0,0,false	monster\	skill_bonemage_chainlightning_shot.efp	none	0,10,0	none	0,10,0	none	0	none	none	none	
-	MSKILL_TK_BONEMAGE_ATTACK03	SHOT	1	FALSE	NOR|CRI|HWAN	MOB_BASE	0	0	0	0	1	0,0	AT_MOV_1TAR	MOV_STRAIGHT,0,300,300	0,0,0	false,0,0,0,0,false	monster\	skill_bonemage_chainlightning_shot.efp	Bip01 L Hand	0,0,0	none	0,10,0	none	0	none	none	none	
-	MSKILL_TK_BONEMAGE_ATTACK03	SHOT	1	FALSE	NOR|CRI|HWAN	MOB_BASE	0	0	0	0	1	0,0	AT_MOV_1TAR	MOV_STRAIGHT,0,300,300	0,0,0	false,0,0,0,0,false	monster\	skill_bonemage_chainlightning_shot.efp	Bip01 R Hand	0,0,0	none	0,10,0	none	0	none	none	none
니야 제네럴 검 내려치기	MSKILL_TK_BONEGENERAL_ATTACK01	SHOT	1	TRUE	NOR|CRI|HWAN	MOB_BASE	0	0	0	0	1	0,0	AT_DMG_POS	MOV_NONE,0,0,0	0,0,0	false,0,0,0,0,false	hiteffect\	hit_1_cut_critical.efp	none	0,10,-10	none	0,0,0	none	0	SCT_RUT,205	none	none
니야 제네럴 방패 공격	MSKILL_TK_BONEGENERAL_ATTACK02	SHOT	1	TRUE	NOR|CRI|HWAN	MOB_BASE	0	0	0	0	1	0,0	AT_ONE_FOLLOW	MOV_NONE,0,0,0	0,0,0	false,0,0,0,0,false	monster\	skill_bonegeneral_shieldpush.efp	none	0,12,-36	none	0,12,-36	none	0	SCT_SHAKECAM0	none	none
//로드 야르칸 도끼 수평 공격	MSKILL_TK_BONELORD_ATTACK01	SHOT	0	FALSE	NOR|CRI|HWAN	MOB_BASE	0	0	0	0	1	0,0	AT_ONE_FOLLOW	MOV_NONE,0,0,0	0,0,0	false,0,0,0,0,false	monster\	skill_bonelord_act1_fire_fadeout.efp	ai_start	0,0,0	none	0,0,0	none	0	none	skill\csk_fire_gigong_hand.wav	none
로드 야르칸 도끼 수평 공격	MSKILL_TK_BONELORD_ATTACK01	SHOT	0	FALSE	NOR|CRI|HWAN	MOB_BASE	0	0	0	0	1	0,0	AT_ONE_FOLLOW	MOV_NONE,0,0,0	0,0,0	false,0,0,0,0,false	monster\	skill_bonelord_act1_fire_ready.efp	ai_start	0,0,0	none	0,0,0	none	0	none	none	none
-	MSKILL_TK_BONELORD_ATTACK01	SHOT	1	TRUE	NOR|CRI|HWAN	MOB_BASE	0	0	0	0	1	0,0	AT_DMG_POS	MOV_NONE,0,0,0	0,0,0	false,0,0,0,0,false	hiteffect\	hit_4_fire_hit_c.efp	none	0,10,-10	none	0,0,0	none	0	SCT_RUT,90	none	none
로드 야르칸 손으로 찍기	MSKILL_TK_BONELORD_ATTACK02	SHOT	1	TRUE	NOR|CRI|HWAN	MOB_BASE	0	0	0	0	1	0,0	AT_ONE_FOLLOW	MOV_NONE,0,0,0	0,0,0	false,0,0,0,0,false	monster\	skill_bonelord_attack02_hit.efp	none	0,7,-35	none	0,7,-35	none	0	SCT_SHAKECAM1	none	none
//Monster_Roc																			
페더클로크 부메랑 내려치기	MSKILL_RM_FEATHERMASK_CLON_ATTACK01	SHOT	1	TRUE	NOR|CRI|HWAN	MOB_BASE	0	0	0	0	1	0,0	AT_DMG_POS	MOV_NONE,0,0,0	0,0,0	false,0,0,0,0,false	none	none	none	0,0,0	none	0,0,0	none	0	none	none	none
페더클로크 부메랑 강하게 날리기	MSKILL_RM_FEATHERMASK_CLON_ATTACK03	SHOT	1	TRUE	NOR|CRI|HWAN	MOB_BASE	0	0	0	0	1	0,0	AT_MOV_1TAR	MOV_UPR,0,250,300	500,20,90	false,0,0,0,0,false	res\mob\roc\	feathermask_boomerang.bsr	Bip01 R Hand	0,0,0	none	0,10,0	none	0	SCT_ARROW	none	none
블랙이글 부리 2연타 공격_1	MSKILL_RM_ROCKY_CLON_ATTACK01	SHOT	1	TRUE	NOR|CRI|HWAN	MOB_BASE	0	0	0	0	1	0,0	AT_ONE_FOLLOW	MOV_NONE,0,0,0	0,0,0	false,0,0,0,0,false	none	none	none	0,0,0	none	0,0,0	none	0	none	none	none
블랙이글 부리 2연타 공격_2	MSKILL_RM_ROCKY_CLON_ATTACK01	SHOT	2	TRUE	NOR|CRI|HWAN	MOB_BASE	0	0	0	0	1	0,0	AT_ONE_FOLLOW	MOV_NONE,0,0,0	0,0,0	false,0,0,0,0,false	none	none	none	0,0,0	none	0,0,0	none	0	none	none	none
블랙이글 발톱 공격_1	MSKILL_RM_ROCKY_CLON_ATTACK02	SHOT	0	FALSE	NOR|CRI|HWAN	MOB_BASE	0	0	0	0	1	0,0	AT_ONE_FOLLOW	MOV_NONE,0,0,0	0,0,0	false,0,0,0,0,false	skill\china\	lightning_attack_motion_shoot_b.efp	Bip01 R Toe1	0,0,0	none	0,0,0	none	0	none	skill\csk_light_Bolt_Hit.wav	none
